importance_rank,osm_node_id,latitude,longitude,street_names,betweenness_centrality,demand_level,total_demand_rate,design,design_name,completion_rate,completion_rate_std,avg_waiting_time_s,avg_waiting_time_s_std,avg_queue_length,avg_queue_length_std,throughput_veh_s,throughput_veh_s_std,traffic_efficiency,traffic_efficiency_std,avg_path_time_s,graph_efficiency,completion_rate_change_pct,avg_waiting_time_s_change_pct,avg_queue_length_change_pct,throughput_veh_s_change_pct,traffic_efficiency_change_pct,avg_path_time_s_change_pct,graph_efficiency_change_pct
6,2739129171,13.8694104,100.7749543,วัดสุขใจ 36,0.09250968992248063,medium,1.0,four_way,Existing Signalized Four-Way,0.8993031023994853,0.013466469042750902,11.517609943572392,0.9458533622400911,12.314,0.964950545652758,0.8853333333333333,0.016172679294277598,0.8251977121267894,0.010770313127792178,46.0,0.04728105833689917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2739129171,13.8694104,100.7749543,วัดสุขใจ 36,0.09250968992248063,medium,1.0,roundabout,Roundabout,0.8841259235332464,0.023816184129911103,10.992324689383578,2.3526973331547247,14.848,1.255655826871184,0.8703333333333333,0.023031379560166258,0.8131348994833465,0.006602126353848578,51.0,0.03506166652481074,-1.6876600142647982,-4.560714043645479,20.578203670618812,-1.6942771084337367,-1.4618087842673841,10.869565217391305,-25.844158827874942
6,2739129171,13.8694104,100.7749543,วัดสุขใจ 36,0.09250968992248063,medium,1.0,flyover,Flyover,0.8898797045058632,0.018835547597523736,12.559195062448351,1.3142274480033473,13.728666666666667,1.8694700377974027,0.876,0.018153665072253473,0.8119966869837929,0.016953202226483246,45.833333333333336,0.04730742964491604,-1.0478555971261503,9.043413728880743,11.488278923718266,-1.0542168674698764,-1.5997408801550552,-0.362318840579705,0.055775629701360574
6,2739129171,13.8694104,100.7749543,วัดสุขใจ 36,0.09250968992248063,medium,1.0,underpass,Underpass,0.8898797045058632,0.018835547597523736,12.559195062448351,1.3142274480033473,13.728666666666667,1.8694700377974027,0.876,0.018153665072253473,0.8119966869837929,0.016953202226483246,45.833333333333336,0.04730742964491604,-1.0478555971261503,9.043413728880743,11.488278923718266,-1.0542168674698764,-1.5997408801550552,-0.362318840579705,0.055775629701360574
7,3017429961,13.8311443,100.7610659,ถนนประชาร่วมใจ,0.08698490412076704,medium,1.0,four_way,Existing Signalized Four-Way,0.890067926281563,0.013194854144032766,10.894737931136733,0.7062545996885076,11.737333333333334,0.8511166521432625,0.8763333333333333,0.020368821489936254,0.8238468193839505,0.010406745400589732,60.0,0.032397035306635236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3017429961,13.8311443,100.7610659,ถนนประชาร่วมใจ,0.08698490412076704,medium,1.0,roundabout,Roundabout,0.8721989454523671,0.019733634093931193,11.18317438302143,1.3318786230467494,14.504999999999999,1.3940205641716095,0.8586666666666667,0.02204540768504863,0.8055505385884667,0.012192107115203476,65.0,0.025188800875501106,-2.0075974317878305,2.647484076329707,23.58002953538565,-2.0159756561430138,-2.2208352772624997,8.333333333333332,-22.249673042328695
7,3017429961,13.8311443,100.7610659,ถนนประชาร่วมใจ,0.08698490412076704,medium,1.0,flyover,Flyover,0.8947933927643307,0.01191142994181769,9.615553230288466,0.5993411159076156,10.091333333333333,0.7502513652844032,0.881,0.02029230834029924,0.8368645019953463,0.009175605369040243,59.833333333333336,0.032410935779251304,0.5309107702048437,-11.741307674711548,-14.023628308531189,0.5325218714340101,1.5801095913837544,-0.27777777777777385,0.0429066193387812
7,3017429961,13.8311443,100.7610659,ถนนประชาร่วมใจ,0.08698490412076704,medium,1.0,underpass,Underpass,0.8947933927643307,0.01191142994181769,9.615553230288466,0.5993411159076156,10.091333333333333,0.7502513652844032,0.881,0.02029230834029924,0.8368645019953463,0.009175605369040243,59.833333333333336,0.032410935779251304,0.5309107702048437,-11.741307674711548,-14.023628308531189,0.5325218714340101,1.5801095913837544,-0.27777777777777385,0.0429066193387812
8,6128822544,13.8408751,100.698682,ถนนสุเหร่าคลองหนึ่ง; สุเหร่าคลองหนึ่ง 2,0.07001478988168096,medium,1.0,four_way,Existing Signalized Four-Way,0.9103999338555582,0.009044200086237538,11.854058329531115,0.8462551608229532,12.547,0.8768728528127667,0.8963333333333333,0.017365355036841463,0.8297831567467783,0.00857775564927233,44.5,0.045334377341651716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6128822544,13.8408751,100.698682,ถนนสุเหร่าคลองหนึ่ง; สุเหร่าคลองหนึ่ง 2,0.07001478988168096,medium,1.0,roundabout,Roundabout,0.8901566251757235,0.01314183025769693,12.542651582740811,1.6206434014132487,16.202666666666666,1.5904404002246257,0.8763333333333333,0.016103829772241545,0.806871772994492,0.0050869976349673714,49.5,0.03094889606517513,-2.2235621870164217,5.80892411752569,29.135782790042757,-2.2313127556712553,-2.7611290451004025,11.235955056179774,-31.73194851241441
